CODIGO|DESCRICAO|DT_INI|DT_FIM|ORDEM|TIPO|COD_SUP|NIVEL|NATUREZA
3.1.1.01.01.13|FP - Outras despesas com pessoal|01012020|31122020|18|A|3.1.1.01.01|6|04
3.1.1.01.02|FP - DESPESAS COM ALUGUÉIS E CONDOMÍNIOS|01012020|31122020|19|S|3.1.1.01|5|04
3.1.1.01.02.01|FP - Despesas com Locação de bens móveis|01012020|31122020|20|A|3.1.1.01.02|6|04
3.1.1.01.02.02|FP - Despesas com Locação de bens imóveis|01012020|31122020|21|A|3.1.1.01.02|6|04
3.1.1.01.02.03|FP - Despesas com taxas de condomínios|01012020|31122020|22|A|3.1.1.01.02|6|04
3.1.1.01.03|FP - DESPESAS COM TRANSPORTES E VIAGENS|01012020|31122020|23|S|3.1.1.01|5|04
3.1.1.01.03.01|FP - Despesas com Passagens aéreas|01012020|31122020|24|A|3.1.1.01.03|6|04
3.1.1.01.03.02|FP - Despesas com Hospedagens e estadias|01012020|31122020|25|A|3.1.1.01.03|6|04
3.1.1.01.03.03|FP - Despesas com fretamento de aeronaves|01012020|31122020|26|A|3.1.1.01.03|6|04
3.1.1.01.03.04|FP - Despesas com combustíveis, óleos e lubrificantes|01012020|31122020|27|A|3.1.1.01.03|6|04
3.1.1.01.03.05|FP - Despesas com Transporte rodoviário de passageiros|01012020|31122020|28|A|3.1.1.01.03|6|04
3.1.1.01.03.06|FP - Despesas com Serviços de táxi|01012020|31122020|29|A|3.1.1.01.03|6|04
3.1.1.01.03.07|FP - Despesas com Fretes e carretos|01012020|31122020|30|A|3.1.1.01.03|6|04
3.1.1.01.03.08|FP - Despesas com Pedágios|01012020|31122020|31|A|3.1.1.01.03|6|04
3.1.1.01.03.09|FP - Outras despesas com transportes e viagens|01012020|31122020|32|A|3.1.1.01.03|6|04
3.1.1.01.04|FP - DESPESAS COM SERVIÇOS TÉCNICO-PROFISSIONAIS|01012020|31122020|33|S|3.1.1.01|5|04
3.1.1.01.04.01|FP - Despesas com Serviços contábeis|01012020|31122020|34|A|3.1.1.01.04|6|04
3.1.1.01.04.02|FP - Despesas com Serviços de informática|01012020|31122020|35|A|3.1.1.01.04|6|04
3.1.1.01.04.03|FP - Despesas com serviços de consultoria jurídica|01012020|31122020|36|A|3.1.1.01.04|6|04
3.1.1.01.04.04|FP - Despesas com encargos sociais|01012020|31122020|37|A|3.1.1.01.04|6|04
3.1.1.01.04.05|FP - Despesas com Outros serviços técnicos e profissionais|01012020|31122020|38|A|3.1.1.01.04|6|04
3.1.1.01.05|FP - DESPESAS COM MATERIAL DE CONSUMO|01012020|31122020|39|S|3.1.1.01|5|04
3.1.1.01.05.01|FP - Despesas com Materiais de expediente|01012020|31122020|40|A|3.1.1.01.05|6|04
3.1.1.01.05.02|FP - Despesas com Materiais impressos|01012020|31122020|41|A|3.1.1.01.05|6|04
3.1.1.01.05.03|FP - Despesas com Materiais de informática|01012020|31122020|42|A|3.1.1.01.05|6|04
3.1.1.01.05.04|FP - Despesas com Materiais de copa e cozinha|01012020|31122020|43|A|3.1.1.01.05|6|04
3.1.1.01.05.05|FP - Despesas com Materiais de limpeza|01012020|31122020|44|A|3.1.1.01.05|6|04
3.1.1.01.05.06|FP - Despesas com Outros materiais de consumo|01012020|31122020|45|A|3.1.1.01.05|6|04
3.1.1.01.06|FP - DESPESAS COM MATERIAIS PARA COMERCIALIZAÇÃO / DISTRIBUIÇÃO|01012020|31122020|46|S|3.1.1.01|5|04
3.1.1.01.06.01|FP - Despesas com Materiais de divulgação destinados à comercialização|01012020|31122020|47|A|3.1.1.01.06|6|04
3.1.1.01.06.02|FP - Despesas com Outros materiais para distribuição|01012020|31122020|48|A|3.1.1.01.06|6|04
3.1.1.01.07|FP - DESPESAS COM SERVIÇOS E UTILIDADES|01012020|31122020|49|S|3.1.1.01|5|04
3.1.1.01.07.01|FP - Despesas com Energia elétrica|01012020|31122020|50|A|3.1.1.01.07|6|04
3.1.1.01.07.02|FP - Despesas com Água e esgoto|01012020|31122020|51|A|3.1.1.01.07|6|04
3.1.1.01.07.03|FP - Despesas com telecomunicações e internet|01012020|31122020|52|A|3.1.1.01.07|6|04
3.1.1.01.07.04|FP - Despesas com Serviços postais|01012020|31122020|53|A|3.1.1.01.07|6|04
3.1.1.01.07.05|FP - Despesas com Segurança e vigilância|01012020|31122020|54|A|3.1.1.01.07|6|04
3.1.1.01.07.06|FP - Despesas com Serviços de limpeza|01012020|31122020|55|A|3.1.1.01.07|6|04
3.1.1.01.07.07|FP - Despesas com cópias, encadernações e serviços similares|01012020|31122020|56|A|3.1.1.01.07|6|04
3.1.1.01.07.08|FP - Despesas com Serviços cartorários|01012020|31122020|57|A|3.1.1.01.07|6|04
3.1.1.01.07.09|FP - Despesas com Outros serviços e utilidades|01012020|31122020|58|A|3.1.1.01.07|6|04
3.1.1.01.08|FP - DESPESAS COM TRIBUTOS|01012020|31122020|59|S|3.1.1.01|5|04
3.1.1.01.08.01|FP - Despesas com IPTU|01012020|31122020|60|A|3.1.1.01.08|6|04
3.1.1.01.08.02|FP - Despesas com IPVA|01012020|31122020|61|A|3.1.1.01.08|6|04
3.1.1.01.08.03|FP - Despesas com taxas|01012020|31122020|62|A|3.1.1.01.08|6|04
3.1.1.01.08.04|FP - Despesas com Outros tributos|01012020|31122020|63|A|3.1.1.01.08|6|04
3.1.1.01.09|FP - DESPESAS GERAIS|01012020|31122020|64|S|3.1.1.01|5|04
3.1.1.01.09.01|FP - Despesas com Assinaturas e aquisições de periódicos|01012020|31122020|65|A|3.1.1.01.09|6|04
3.1.1.01.09.02|FP - Despesas com publicações|01012020|31122020|66|A|3.1.1.01.09|6|04
3.1.1.01.09.03|FP - Despesas com Seguros|01012020|31122020|67|A|3.1.1.01.09|6|04
3.1.1.01.09.04|FP - Despesas com Manutenção, conservação e reparos de bens|01012020|31122020|68|A|3.1.1.01.09|6|04
3.1.1.01.09.05|FP - Despesas judiciais|01012020|31122020|69|A|3.1.1.01.09|6|04
3.1.1.01.09.06|FP - Outras despesas gerais|01012020|31122020|70|A|3.1.1.01.09|6|04
3.1.1.01.09.07|FP - Despesas com mensalidades, anuidades e congêneres devidos a organismos internacionais |01012020|31122020|71|A|3.1.1.01.09|6|04
3.1.1.01.09.08|FP - Despesas com alimentação, restaurantes e lanchonetes|01012020|31122020|72|A|3.1.1.01.09|6|04
3.1.1.01.10|FP - DESPESAS COM TRANSFERÊNCIAS EFETUADAS - RECURSOS FINANCEIROS|01012020|31122020|73|S|3.1.1.01|5|04
3.1.1.01.10.01|FP - Transferências efetuadas para direção nacional|01012020|31122020|74|A|3.1.1.01.10|6|04
3.1.1.01.10.02|FP - Transferências efetuadas para direção estadual|01012020|31122020|75|A|3.1.1.01.10|6|04
3.1.1.01.10.03|FP - Transferências efetuadas para direção municipal|01012020|31122020|76|A|3.1.1.01.10|6|04
3.1.1.02|FP - DESPESAS COM PROPAGANDA DOUTRINÁRIA E POLÍTICA|01012020|31122020|77|S|3.1.1|4|04
3.1.1.02.01|FP - DESPESAS COM PROPAGANDA INSTITUCIONAL|01012020|31122020|78|S|3.1.1.02|5|04
3.1.1.02.01.01|FP - Despesas de rádio e televisão|01012020|31122020|79|A|3.1.1.02.01|6|04
3.1.1.02.01.02|FP - Despesas com eventos promocionais|01012020|31122020|80|A|3.1.1.02.01|6|04
3.1.1.02.01.03|FP - Despesas com produções de audiovisuais|01012020|31122020|81|A|3.1.1.02.01|6|04
3.1.1.02.01.04|FP - Despesas com pesquisas de opinião pública|01012020|31122020|82|A|3.1.1.02.01|6|04
3.1.1.02.01.05|FP - Outras despesas com propaganda doutrinária e política|01012020|31122020|83|A|3.1.1.02.01|6|04
3.1.1.02.02|FP - DESPESAS COM CRIAÇÃO E MANUTENÇÃO DE INSTITUTO OU FUNDAÇÃO DE PESQUISA OU DE DOUTRINAÇÃO E EDUCAÇÃO POLÍTICA|01012020|31122020|84|S|3.1.1.02|5|04
3.1.1.02.02.01|FP - Transferência financeira para instituto ou fundação partidária|01012020|31122020|85|A|3.1.1.02.02|6|04
3.1.1.02.03|FP - DESPESAS COM ALISTAMENTO|01012020|31122020|86|S|3.1.1.02|5|04
3.1.1.02.03.01|FP - Despesas com alistamento de filiados|01012020|31122020|87|A|3.1.1.02.03|6|04
3.1.1.02.04|FP - DESPESAS COM SEMINÁRIOS, CONGRESSOS E CONVENÇÕES|01012020|31122020|88|S|3.1.1.02|5|04
3.1.1.02.04.01|FP - Despesas com seminários|01012020|31122020|89|A|3.1.1.02.04|6|04
3.1.1.02.04.02|FP - Despesas com congressos|01012020|31122020|90|A|3.1.1.02.04|6|04
3.1.1.02.04.03|FP - Despesas com convenções partidárias|01012020|31122020|91|A|3.1.1.02.04|6|04
3.1.1.03|FP - DESPESAS COM FINS ELEITORAIS - FUNDO PARTIDÁRIO|01012020|31122020|92|S|3.1.1|4|04
3.1.1.03.01|FP - DESPESAS COM PESSOAL - ELEITORAIS|01012020|31122020|93|S|3.1.1.03|5|04
3.1.1.03.01.01|FP - Despesas com salários e ordenados - eleitorais|01012020|31122020|94|A|3.1.1.03.01|6|04
3.1.1.03.01.02|FP - Despesas com férias - eleitorais|01012020|31122020|95|A|3.1.1.03.01|6|04
3.1.1.03.01.03|FP - Despesas com 13º salário - eleitorais|01012020|31122020|96|A|3.1.1.03.01|6|04
3.1.1.03.01.04|FP - Despesas com previdência social - eleitorais|01012020|31122020|97|A|3.1.1.03.01|6|04
3.1.1.03.01.05|FP - Despesas com FGTS - eleitorais|01012020|31122020|98|A|3.1.1.03.01|6|04
3.1.1.03.01.06|FP - Despesas com PIS sobre folha de pagamento - eleitorais|01012020|31122020|99|A|3.1.1.03.01|6|04
3.1.1.03.01.07|FP - Despesas com seguro de vida de empregados - eleitorais|01012020|31122020|100|A|3.1.1.03.01|6|04
3.1.1.03.01.08|FP - Despesas com alimentação do trabalhador - eleitorais|01012020|31122020|101|A|3.1.1.03.01|6|04
3.1.1.03.01.09|FP - Despesas com auxílio-transporte - eleitorais|01012020|31122020|102|A|3.1.1.03.01|6|04
3.1.1.03.01.10|FP - Despesas com assistência médica e social - eleitorais|01012020|31122020|103|A|3.1.1.03.01|6|04
3.1.1.03.01.11|FP - Despesas com rescisão de contrato de trabalho - eleitorais|01012020|31122020|104|A|3.1.1.03.01|6|04
3.1.1.03.01.12|FP - Despesas com estagiários - eleitorais|01012020|31122020|105|A|3.1.1.03.01|6|04
3.1.1.03.01.13|FP - Despesas com outras despesas com pessoal - eleitorais|01012020|31122020|106|A|3.1.1.03.01|6|04
3.1.1.03.02|FP - DESPESAS COM ALUGUÉIS E CONDOMÍNIOS - ELEITORAIS|01012020|31122020|107|S|3.1.1.03|5|04
3.1.1.03.02.01|FP - Despesas com locação de bens móveis - eleitorais|01012020|31122020|108|A|3.1.1.03.02|6|04
3.1.1.03.02.02|FP - Despesas com locação de bens imóveis - eleitorais|01012020|31122020|109|A|3.1.1.03.02|6|04
3.1.1.03.02.03|FP - Despesas com taxas de condomínios - eleitorais|01012020|31122020|110|A|3.1.1.03.02|6|04
3.1.1.03.03|FP - DESPESAS COM TRANSPORTES E VIAGENS - ELEITORAIS|01012020|31122020|111|S|3.1.1.03|5|04
3.1.1.03.03.01|FP - Despesas com passagens aéreas - eleitorais|01012020|31122020|112|A|3.1.1.03.03|6|04
3.1.1.03.03.02|FP - Despesas com hospedagens e estadias - eleitorais|01012020|31122020|113|A|3.1.1.03.03|6|04
3.1.1.03.03.03|FP - Despesas com fretamento de aeronaves - eleitorais|01012020|31122020|114|A|3.1.1.03.03|6|04
3.1.1.03.03.04|FP - Despesas com combustíveis, óleos e lubrificantes - eleitorais|01012020|31122020|115|A|3.1.1.03.03|6|04
3.1.1.03.03.05|FP - Despesas com transporte rodoviário de passageiros - eleitorais|01012020|31122020|116|A|3.1.1.03.03|6|04
3.1.1.03.03.06|FP - Despesas com serviços de táxi - eleitorais|01012020|31122020|117|A|3.1.1.03.03|6|04
3.1.1.03.03.07|FP - Despesas com fretes e carretos - eleitorais|01012020|31122020|118|A|3.1.1.03.03|6|04
3.1.1.03.03.08|FP - Despesas com pedágios - eleitorais|01012020|31122020|119|A|3.1.1.03.03|6|04
3.1.1.03.03.09|FP - Despesas com outras despesas com transportes e viagens - eleitorais|01012020|31122020|120|A|3.1.1.03.03|6|04
3.1.1.03.04|FP - DESPESAS COM SERVIÇOS TÉCNICO-PROFISSIONAIS - ELEITORAIS|01012020|31122020|121|S|3.1.1.03|5|04
3.1.1.03.04.01|FP - Despesas com serviços contábeis - eleitorais|01012020|31122020|122|A|3.1.1.03.04|6|04
3.1.1.03.04.02|FP - Despesas com serviços de informática - eleitorais|01012020|31122020|123|A|3.1.1.03.04|6|04
3.1.1.03.04.03|FP - Despesas com serviços de consultoria jurídica - eleitorais|01012020|31122020|124|A|3.1.1.03.04|6|04
3.1.1.03.04.04|FP - Despesas com encargos sociais - eleitorais|01012020|31122020|125|A|3.1.1.03.04|6|04
3.1.1.03.04.05|FP - Despesas com outros serviços técnicos e profissionais - eleitorais|01012020|31122020|126|A|3.1.1.03.04|6|04
3.1.1.03.05|FP - DESPESAS COM MATERIAL DE CONSUMO E EXPEDIENTE - ELEITORAIS|01012020|31122020|127|S|3.1.1.03|5|04
3.1.1.03.05.01|FP - Despesas com materiais de expediente - eleitorais|01012020|31122020|128|A|3.1.1.03.05|6|04
3.1.1.03.05.02|FP - Despesas com materiais impressos - eleitorais|01012020|31122020|129|A|3.1.1.03.05|6|04
3.1.1.03.05.03|FP - Despesas com materiais de informática - eleitorais|01012020|31122020|130|A|3.1.1.03.05|6|04
3.1.1.03.05.04|FP - Despesas com materiais de copa e cozinha - eleitorais|01012020|31122020|131|A|3.1.1.03.05|6|04
3.1.1.03.05.05|FP - Despesas com materiais de limpeza - eleitorais|01012020|31122020|132|A|3.1.1.03.05|6|04
3.1.1.03.05.06|FP - Despesas com outros materiais de consumo - eleitorais|01012020|31122020|133|A|3.1.1.03.05|6|04
3.1.1.03.06|FP - DESPESAS COM MATERIAIS PARA COMERCIALIZAÇÃO / DISTRIBUIÇÃO - ELEITORAIS|01012020|31122020|134|S|3.1.1.03|5|04
3.1.1.03.06.01|FP - Despesas com materiais de divulgação destinados à comercialização - eleitorais|01012020|31122020|135|A|3.1.1.03.06|6|04
3.1.1.03.06.02|FP - Despesas com outros materiais para distribuição - eleitorais|01012020|31122020|136|A|3.1.1.03.06|6|04
3.1.1.03.07|FP - DESPESAS COM SERVIÇOS E UTILIDADES ELEITORAIS|01012020|31122020|137|S|3.1.1.03|5|04
3.1.1.03.07.01|FP - Despesas com energia elétrica - eleitorais|01012020|31122020|138|A|3.1.1.03.07|6|04
3.1.1.03.07.02|FP - Despesas com água e esgoto - eleitorais|01012020|31122020|139|A|3.1.1.03.07|6|04
3.1.1.03.07.03|FP - Despesas com telecomunicações e internet - eleitorais|01012020|31122020|140|A|3.1.1.03.07|6|04
3.1.1.03.07.04|FP - Despesas com serviços postais - eleitorais|01012020|31122020|141|A|3.1.1.03.07|6|04
3.1.1.03.07.05|FP - Despesas com segurança e vigilância - eleitorais|01012020|31122020|142|A|3.1.1.03.07|6|04
3.1.1.03.07.06|FP - Despesas com serviços de limpeza - eleitorais|01012020|31122020|143|A|3.1.1.03.07|6|04
3.1.1.03.07.07|FP - Despesas com cópias, encadernações e serviços similares - eleitorais|01012020|31122020|144|A|3.1.1.03.07|6|04
3.1.1.03.07.08|FP - Despesas com serviços cartorários - eleitorais|01012020|31122020|145|A|3.1.1.03.07|6|04
3.1.1.03.07.09|FP - Despesas com outros serviços e utilidades - eleitorais|01012020|31122020|146|A|3.1.1.03.07|6|04
3.1.1.03.08|FP - DESPESAS COM TRIBUTOS - ELEITORAIS|01012020|31122020|147|S|3.1.1.03|5|04
3.1.1.03.08.01|FP - Despesas com IPTU - eleitorais|01012020|31122020|148|A|3.1.1.03.08|6|04
3.1.1.03.08.02|FP - Despesas com IPVA - eleitorais|01012020|31122020|149|A|3.1.1.03.08|6|04
3.1.1.03.08.03|FP - Despesas com taxas - eleitorais|01012020|31122020|150|A|3.1.1.03.08|6|04
3.1.1.03.08.04|FP - Despesas com outros tributos - eleitorais|01012020|31122020|151|A|3.1.1.03.08|6|04
3.1.1.03.09|FP - DESPESAS GERAIS - ELEITORAIS|01012020|31122020|152|S|3.1.1.03|5|04
3.1.1.03.09.01|FP - Despesas com assinaturas e aquisições de periódicos - eleitorais|01012020|31122020|153|A|3.1.1.03.09|6|04
3.1.1.03.09.02|FP - Despesas com publicações - eleitorais|01012020|31122020|154|A|3.1.1.03.09|6|04
3.1.1.03.09.03|FP - Despesas com seguros - eleitorais|01012020|31122020|155|A|3.1.1.03.09|6|04
3.1.1.03.09.04|FP - Despesas com manutenção, conservação e reparos de bens - eleitorais|01012020|31122020|156|A|3.1.1.03.09|6|04
3.1.1.03.09.05|FP - Despesas judiciais - eleitorais|01012020|31122020|157|A|3.1.1.03.09|6|04
3.1.1.03.09.06|FP - Outras despesas gerais - eleitorais|01012020|31122020|158|A|3.1.1.03.09|6|04
3.1.1.03.09.07|FP - Despesas com mensalidades, anuidades e congêneres devidos a organismos partidários internacionais - eleitorais|01012020|31122020|159|A|3.1.1.03.09|6|04
3.1.1.03.09.08|FP - Despesas com alimentação, restaurantes e lanchonetes - eleitorais|01012020|31122020|160|A|3.1.1.03.09|6|04
3.1.1.03.10|FP - DESPESAS DIVERSAS - ELEITORAIS|01012020|31122020|161|S|3.1.1.03|5|04
3.1.1.03.10.01|FP - Despesas com rádio e televisão - eleitorais|01012020|31122020|162|A|3.1.1.03.10|6|04
3.1.1.03.10.02|FP - Despesas com instalação de comitês financeiros e de campanha - eleitorais|01012020|31122020|163|A|3.1.1.03.10|6|04
3.1.1.03.10.03|FP - Despesas com comícios e militância de rua - eleitorais|01012020|31122020|164|A|3.1.1.03.10|6|04
3.1.1.03.10.04|FP - Despesas com eventos promocionais - eleitorais|01012020|31122020|165|A|3.1.1.03.10|6|04
3.1.1.03.10.05|FP - Despesas com pesquisas e testes pré-eleitorais|01012020|31122020|166|A|3.1.1.03.10|6|04
3.1.1.03.10.06|FP - Despesas com publicidade por jornais e revistas - eleitorais|01012020|31122020|167|A|3.1.1.03.10|6|04
3.1.1.03.10.07|FP - Despesas com candidaturas - eleitorais|01012020|31122020|168|A|3.1.1.03.10|6|04
3.1.1.03.10.08|FP - Despesas com produção de audiovisuais - eleitorais|01012020|31122020|169|A|3.1.1.03.10|6|04
3.1.1.03.10.09|FP - Despesas com publicidade por carros de som - eleitorais|01012020|31122020|170|A|3.1.1.03.10|6|04
3.1.1.03.10.10|FP - Despesas com publicidade por adesivos - eleitorais|01012020|31122020|171|A|3.1.1.03.10|6|04
3.1.1.03.10.11|FP - Despesas com publicidade por materiais impressos - eleitorais|01012020|31122020|172|A|3.1.1.03.10|6|04
3.1.1.03.10.12|FP - Despesas com alistamento - eleitorais|01012020|31122020|173|A|3.1.1.03.10|6|04
3.1.1.03.10.13|FP - Despesas com eventos de promoção de candidaturas - eleitorais|01012020|31122020|174|A|3.1.1.03.10|6|04
3.1.1.03.10.14|FP - Despesas com impulsionamento de conteúdos de internet ou redes sociais - eleitorais|01012020|31122020|175|A|3.1.1.03.10|6|04
3.1.1.03.10.15|FP - Despesas com criação e inclusão de páginas na internet ou redes sociais - eleitorais|01012020|31122020|176|A|3.1.1.03.10|6|04
3.1.1.03.10.16|FP - Despesas com convenções partidárias - eleitorais|01012020|31122020|177|A|3.1.1.03.10|6|04
3.1.1.03.10.17|FP - Despesas com produção de jingles, vinhetas e slogans - eleitorais|01012020|31122020|178|A|3.1.1.03.10|6|04
3.1.1.03.10.18|FP - Despesas com reembolso de gastos realizados por eleitores - eleitorais|01012020|31122020|179|A|3.1.1.03.10|6|04
3.1.1.03.10.19|FP - Outras despesas de campanha eleitoral|01012020|31122020|180|A|3.1.1.03.10|6|04
3.1.1.03.11|FP - DESPESAS COM ASSUNÇÃO DE DÍVIDAS DE CAMPANHA - FUNDO PARTIDÁRIO|01012020|31122020|181|S|3.1.1.03|5|04
3.1.1.03.11.01|FP - Despesas com assunção de dívidas de candidatos|01012020|31122020|182|A|3.1.1.03.11|6|04
3.1.1.03.11.02|FP - Despesas com assunção de dívidas de comitês financeiros|01012020|31122020|183|A|3.1.1.03.11|6|04
3.1.1.03.11.03|FP - Despesas com assunção de dívidas de diretórios partidários|01012020|31122020|184|A|3.1.1.03.11|6|04
3.1.1.03.12|FP - DESPESAS COM TRANSFERÊNCIAS EFETUADAS - RECURSOS FINANCEIROS|01012020|31122020|185|S|3.1.1.03|5|04
3.1.1.03.12.01|FP - Transferências para direção nacional - eleitorais|01012020|31122020|186|A|3.1.1.03.12|6|04
3.1.1.03.12.02|FP - Transferências para direção estadual - eleitorais|01012020|31122020|187|A|3.1.1.03.12|6|04
3.1.1.03.12.03|FP - Transferências para direção municipal - eleitorais|01012020|31122020|188|A|3.1.1.03.12|6|04
3.1.1.03.12.04|FP - Transferências para candidato - eleitorais|01012020|31122020|189|A|3.1.1.03.12|6|04
3.1.1.03.12.05|FP - Transferências efetuadas para candidatas (participação políca de mulheres) - eleitorais|01012020|31122020|190|A|3.1.1.03.12|6|04
3.1.1.04|FP - DESPESAS COM ENCARGOS FINANCEIROS|01012020|31122020|191|S|3.1.1|4|04
3.1.1.04.01|FP - DESPESAS FINANCEIRAS|01012020|31122020|192|S|3.1.1.04|5|04
3.1.1.04.01.01|FP - Despesas com comissões e tarifas bancárias|01012020|31122020|193|A|3.1.1.04.01|6|04
3.1.1.04.01.02|FP - Despesas com aualização monetária de empréstimos e financiamentos|01012020|31122020|194|A|3.1.1.04.01|6|04
3.1.1.04.01.03|FP - Despesas financeiras com juros e multas|01012020|31122020|195|A|3.1.1.04.01|6|04
3.1.1.04.01.04|FP - Despesas financeiras com taxas de administração de financiamento coletivo|01012020|31122020|196|A|3.1.1.04.01|6|04
3.1.1.04.01.05|FP - Despesas financeiras com taxas de administração de cartões de crédito ou débito|01012020|31122020|197|A|3.1.1.04.01|6|04
3.1.1.04.01.06|FP - Outras despesas financeiras|01012020|31122020|198|A|3.1.1.04.01|6|04
3.1.1.05|FP - DESPESAS COM CRIAÇÃO E MANUTENÇÃO DE PROGRAMAS DE PROMOÇÃO E DIFUSÃO DA PARTICIPAÇÃO POLÍTICA DAS MULHERES|01012020|31122020|199|S|3.1.1|4|04
3.1.1.05.01|FP - DESPESAS COM AÇÕES, PROGRAMAS E PROJETOS - MULHERES|01012020|31122020|200|S|3.1.1.05|5|04
3.1.1.05.01.01|FP - Despesas com pessoal - mulheres|01012020|31122020|201|A|3.1.1.05.01|6|04
3.1.1.05.01.02|FP - Despesas com aluguéis e condomínios - mulheres|01012020|31122020|202|A|3.1.1.05.01|6|04
3.1.1.05.01.03|FP - Despesas com transportes e viagens - mulheres|01012020|31122020|203|A|3.1.1.05.01|6|04
3.1.1.05.01.04|FP - Despesas com serviços técnico-profissionais - mulheres|01012020|31122020|204|A|3.1.1.05.01|6|04
3.1.1.05.01.05|FP - Despesas com material de consumo - mulheres|01012020|31122020|205|A|3.1.1.05.01|6|04
3.1.1.05.01.06|FP - Despesas com materiais para comercialização / distribuição - mulheres|01012020|31122020|206|A|3.1.1.05.01|6|04
3.1.1.05.01.07|FP - Despesas com serviços e utilidades - mulheres|01012020|31122020|207|A|3.1.1.05.01|6|04
3.1.1.05.01.08|FP - Despesas com propaganda doutrinária e política - mulheres|01012020|31122020|208|A|3.1.1.05.01|6|04
3.1.1.05.01.09|FP - Despesas com alistamento - mulheres|01012020|31122020|209|A|3.1.1.05.01|6|04
3.1.1.05.01.10|FP - Despesas com seminários, congressos e convenções - mulheres|01012020|31122020|210|A|3.1.1.05.01|6|04
3.1.1.05.01.11|FP - Despesas com alimentação, restaurantes e lanchonetes - mulheres|01012020|31122020|211|A|3.1.1.05.01|6|04
3.1.1.05.01.12|FP - Despesas com pesquisas de opinião pública - mulheres|01012020|31122020|212|A|3.1.1.05.01|6|04
3.1.1.05.01.13|FP - Outras despesas para participação da mulher na política|01012020|31122020|213|A|3.1.1.05.01|6|04
3.1.1.06|FP - OUTRAS DESPESAS|01012020|31122020|214|S|3.1.1|4|04
3.1.1.06.01|FP - DESPESAS COM DEPRECIAÇÃO, AMORTIZAÇÃO E PERDAS COM ATIVOS|01012020|31122020|215|S|3.1.1.06|5|04
3.1.1.06.01.01|FP - Provisão para perdas|01012020|31122020|216|A|3.1.1.06.01|6|04
3.1.1.06.01.02|FP - Perdas na alienação de bens|01012020|31122020|217|A|3.1.1.06.01|6|04
3.1.1.06.01.03|FP - Despesas com sinistros, roubos e outras perdas|01012020|31122020|218|A|3.1.1.06.01|6|04
3.1.1.06.01.04|FP - Despesas com depreciação|01012020|31122020|219|A|3.1.1.06.01|6|04
3.1.1.06.01.05|FP - Despesas com amortização|01012020|31122020|220|A|3.1.1.06.01|6|04
3.1.1.06.02|FP - TRANSFERÊNCIAS EFETUADAS - RECURSOS ESTIMÁVEIS EM DINHEIRO|01012020|31122020|221|S|3.1.1.06|5|04
3.1.1.06.02.01|FP - Transferências de recursos estimáveis efetuadas para Direção Nacional|01012020|31122020|222|A|3.1.1.06.02|6|04
3.1.1.06.02.02|FP - Transferências de recursos estimáveis efetuadas para Direção Estadual|01012020|31122020|223|A|3.1.1.06.02|6|04
3.1.1.06.02.03|FP - Transferências de recursos estimáveis efetuadas para Direção Municipal|01012020|31122020|224|A|3.1.1.06.02|6|04
3.1.1.06.02.04|FP - Transferências de recursos estimáveis efetuadas para Candidatos|01012020|31122020|225|A|3.1.1.06.02|6|04
3.1.1.06.02.05|FP - Transferências de recursos estimáveis efetuadas para candidatas (participação políca de mulheres)|01012020|31122020|226|A|3.1.1.06.02|6|04
