CODIGO|DESCRICAO|DT_INI|DT_FIM|ORDEM|TIPO|COD_SUP|NIVEL|NATUREZA
3.01.01.01.02.05|(-) PIS/PASEP Sobre Receita Bruta|01012015||23|A|3.01.01.01.02|6|04
3.01.01.01.02.06|(-) ISS|01012015||24|A|3.01.01.01.02|6|04
3.01.01.01.02.09|(-) Demais Impostos e Contribuições Incidentes sobre Vendas e Serviços|01012015||25|A|3.01.01.01.02|6|04
3.01.01.01.02.10|(-) Ajuste a Valor Presente sobre Receita Bruta|01012015||26|A|3.01.01.01.02|6|04
3.01.01.03|CUSTO DOS BENS E SERVIÇOS|01012015||27|S|3.01.01|4|04
3.01.01.03.01|CUSTO DOS BENS E SERVIÇOS VENDIDOS DAS ATIVIDADES EM GERAL|01012015||28|S|3.01.01.03|5|04
3.01.01.03.01.01|(-) Custo dos Produtos de Fabricação Própria Vendidos|01012015||29|A|3.01.01.03.01|6|04
3.01.01.03.01.02|(-) Custo das Mercadorias Revendidas|01012015||30|A|3.01.01.03.01|6|04
3.01.01.03.01.03|(-) Custo dos Serviços Prestados|01012015||31|A|3.01.01.03.01|6|04
3.01.01.03.01.04|(-) Custo das Unidades Imobiliárias Vendidas|01012015||32|A|3.01.01.03.01|6|04
3.01.01.03.01.20|(-) Custo de Construção|01012015||33|A|3.01.01.03.01|6|04
3.01.01.03.01.30|(-) Custo de Operação de Securitização|01012015||34|A|3.01.01.03.01|6|04
3.01.01.05|OUTRAS RECEITAS OPERACIONAIS|01012015||35|S|3.01.01|4|04
3.01.01.05.01|OUTRAS RECEITAS OPERACIONAIS DAS ATIVIDADES EM GERAL|01012015||36|S|3.01.01.05|5|04
3.01.01.05.01.01|Variações Cambiais Ativas|01012015||37|A|3.01.01.05.01|6|04
3.01.01.05.01.02|Ganhos Auferidos no Mercado de Renda Variável, exceto Day-Trade|01012015||38|A|3.01.01.05.01|6|04
3.01.01.05.01.03|Ganhos em Operações Day-Trade|01012015||39|A|3.01.01.05.01|6|04
3.01.01.05.01.04|Receitas de Juros sobre o Capital Próprio|01012015||40|A|3.01.01.05.01|6|04
3.01.01.05.01.05|Outras Receitas Financeiras|01012015||41|A|3.01.01.05.01|6|04
3.01.01.05.01.06|Resultados Positivos em Participações Societárias Avaliadas pelo Método de Equivalência Patrimonial|01012015||42|A|3.01.01.05.01|6|04
3.01.01.05.01.07|Resultados Positivos em SCP Avaliadas pelo Método de Equivalência Patrimonial|01012015||43|A|3.01.01.05.01|6|04
3.01.01.05.01.08|Rendimentos e Ganhos de Capital Auferidos no Exterior|01012015||44|A|3.01.01.05.01|6|04
3.01.01.05.01.09|Reversão das Perdas Estimadas Decorrentes de Teste de Recuperabilidade (Impairment)|01012015||45|A|3.01.01.05.01|6|04
3.01.01.05.01.10|Reversão dos Saldos das Provisões|01012015||46|A|3.01.01.05.01|6|04
3.01.01.05.01.11|Prêmios Recebidos na Emissão de Debêntures|01012015||47|A|3.01.01.05.01|6|04
3.01.01.05.01.12|Doações e Subvenções para Custeio ou Operações|01012015||48|A|3.01.01.05.01|6|04
3.01.01.05.01.13|Doações e Subvenções para Investimentos|01012015||49|A|3.01.01.05.01|6|04
3.01.01.05.01.14|Receitas de Reclassificação de Ajustes de Avaliação Patrimonial|01012015||50|A|3.01.01.05.01|6|04
3.01.01.05.01.15|Receitas de Reclassificação de Ajustes de Avaliação Patrimonial - Reflexo|01012015||51|A|3.01.01.05.01|6|04
3.01.01.05.01.16|Receitas Financeiras Decorrentes de Ajustes ao Valor Presente|01012015||52|A|3.01.01.05.01|6|04
3.01.01.05.01.17|Ganho Por Compra Vantajosa em Investimentos|01012015||53|A|3.01.01.05.01|6|04
3.01.01.05.01.18|Amortização de Menos-Valia|01012015||54|A|3.01.01.05.01|6|04
3.01.01.05.01.19|Receita de Aluguel de Bens Imóveis - Atividade Não Principal|01012015||55|A|3.01.01.05.01|6|04
3.01.01.05.01.20|Receita de Aluguel de Bens Móveis - Atividade Não Principal|01012015||56|A|3.01.01.05.01|6|04
3.01.01.05.01.21|Créditos Presumidos de IPI|01012015||57|A|3.01.01.05.01|6|04
3.01.01.05.01.22|Créditos Presumidos de PIS/COFINS|01012015||58|A|3.01.01.05.01|6|04
3.01.01.05.01.23|Outros Créditos Fiscais Presumidos|01012015||59|A|3.01.01.05.01|6|04
3.01.01.05.01.24|Multas e Outras Vantagens Recebidas|01012015||60|A|3.01.01.05.01|6|04
3.01.01.05.01.25|Lucros e Dividendos Derivados de Participações Societárias Avaliadas pelo Custos de Aquisição|01012015||61|A|3.01.01.05.01|6|04
3.01.01.05.01.26|Receitas com Empréstimos de Valores Mobiliários|01012015||62|A|3.01.01.05.01|6|04
3.01.01.05.01.27|Rendimentos Auferidos em Operações de Mútuo  Partes Relacionadas|01012015||63|A|3.01.01.05.01|6|04
3.01.01.05.01.28|Rendimentos Auferidos em Operações de Mútuo  Partes Não Relacionadas|01012015||64|A|3.01.01.05.01|6|04
3.01.01.05.01.29|Rendimentos Auferidos com Debêntures - Emitente Partes  Relacionadas|01012015||65|A|3.01.01.05.01|6|04
3.01.01.05.01.30|Rendimentos Auferidos com Debêntures - Emitente Partes Não Relacionadas|01012015||66|A|3.01.01.05.01|6|04
3.01.01.05.01.31|Rendimentos Auferidos com Títulos Públicos|01012015||67|A|3.01.01.05.01|6|04
3.01.01.05.01.32|Juros Auferidos com Outros Ativos Financeiros Mensurados Pelo Custo Amortizado|01012015||68|A|3.01.01.05.01|6|04
3.01.01.05.01.33|Ganho de Ajustes a Valor Justo - Instrumentos Financeiros  para Negociação - Não Hedge  Valor Justo pelo Resultado (VJPR).|01012015||69|A|3.01.01.05.01|6|04
3.01.01.05.01.34|Ganho de Ajustes a Valor Justo  - Instrumentos Financeiros  Disponíveis para Venda - Reclassificação de Ajustes de Avaliação Patrimonial|01012015||70|A|3.01.01.05.01|6|04
3.01.01.05.01.35|Ganho de Ajustes a Valor Justo - Instrumentos Financeiros  de Hedge  de Valor Justo|01012015||71|A|3.01.01.05.01|6|04
3.01.01.05.01.36|Ganho de Ajustes a Valor Justo - Instrumentos Financeiros  de Hedge -  Reclassificação de Ajustes de Avaliação Patrimonial|01012015||72|A|3.01.01.05.01|6|04
3.01.01.05.01.37|Ganho de Ajustes a Valor Justo - Item Objeto de Hedge de Valor Justo|01012015||73|A|3.01.01.05.01|6|04
3.01.01.05.01.38|Ganho de Ajustes a Valor Justo - Propriedade para Investimento|01012015||74|A|3.01.01.05.01|6|04
3.01.01.05.01.39|Ganho de Ajustes a Valor Justo - Ativo Biológico Consumível|01012015||75|A|3.01.01.05.01|6|04
3.01.01.05.01.40|Ganho de Ajustes a Valor Justo - Ativo Biológico de Produção|01012015||76|A|3.01.01.05.01|6|04
3.01.01.05.01.41|Ganho de Ajustes a Valor Justo - Ativos Não Circulantes Mantidos para Venda|01012015||77|A|3.01.01.05.01|6|04
3.01.01.05.01.42|Ganho de Ajustes a Valor Justo - Subscrição de Capital com demais Bens|01012015||78|A|3.01.01.05.01|6|04
3.01.01.05.01.43|Ganho de Ajustes a Valor Justo - Subscrição de Capital com Participação Societária|01012015||79|A|3.01.01.05.01|6|04
3.01.01.05.01.44|Ganho de Ajustes a Valor Justo - Aquisição de Participação Societária em Estágios|01012015||80|A|3.01.01.05.01|6|04
3.01.01.05.01.45|Ganho de Ajustes a Valor Justo  - Decorrente de Permuta de Ativos ou Passivos|01012015||81|A|3.01.01.05.01|6|04
3.01.01.05.01.46|Ganho de Ajustes a Valor Justo  - Outras Operações|01012015||82|A|3.01.01.05.01|6|04
3.01.01.05.01.47|Receitas Provenientes de Partes Relacionadas|01012015||82|A|3.01.01.05.01|6|04
3.01.01.05.01.48|Receitas Provenientes de Partes Não Relacionadas|01012015||82|A|3.01.01.05.01|6|04
3.01.01.05.01.99|Outras Receitas Operacionais|01012015||83|A|3.01.01.05.01|6|04
3.01.01.07|DESPESAS OPERACIONAIS|01012015||84|S|3.01.01|4|04
3.01.01.07.01|DESPESAS OPERACIONAIS DAS ATIVIDADES EM GERAL|01012015||85|S|3.01.01.07|5|04
3.01.01.07.01.01|(-) Remuneração a Dirigentes e a Conselho de Administração|01012015||86|A|3.01.01.07.01|6|04
3.01.01.07.01.02|(-) Ordenados, Salários, Gratificações e Outras Remunerações a Empregados|01012015||87|A|3.01.01.07.01|6|04
3.01.01.07.01.03|(-) Outros Gastos com Pessoal|01012015||88|A|3.01.01.07.01|6|04
3.01.01.07.01.04|(-) Outros Serviços Prestados  por Pessoa Física ou Jurídica|01012015||89|A|3.01.01.07.01|6|04
3.01.01.07.01.05|(-) Encargos Sociais - Previdência Social|01012015||90|A|3.01.01.07.01|6|04
3.01.01.07.01.06|(-) Encargos Sociais - FGTS|01012015||91|A|3.01.01.07.01|6|04
3.01.01.07.01.07|(-) Encargos Sociais  Outros|01012015||92|A|3.01.01.07.01|6|04
3.01.01.07.01.08|(-) Doações e Patrocínios de Caráter Cultural e Artístico (Lei no 8.313/1991)|01012015||93|A|3.01.01.07.01|6|04
3.01.01.07.01.09|(-) Operações de Aquisição de Vale Cultura (Lei no 12.761/2012, art. 10)|01012015||94|A|3.01.01.07.01|6|04
3.01.01.07.01.10|(-) Doações a Instituições de Ensino e Pesquisa (Lei nº 9.249/1995, art.13, § 2º)|01012015||95|A|3.01.01.07.01|6|04
3.01.01.07.01.11|(-) Doações a Entidades Civis|01012015||96|A|3.01.01.07.01|6|04
3.01.01.07.01.12|(-) Outras Contribuições, Doações e Patrocínios|01012015||97|A|3.01.01.07.01|6|04
3.01.01.07.01.13|(-) Alimentação do Trabalhador|01012015||98|A|3.01.01.07.01|6|04
3.01.01.07.01.14|(-) PIS/PASEP|01012015||99|A|3.01.01.07.01|6|04
3.01.01.07.01.15|(-) COFINS|01012015||100|A|3.01.01.07.01|6|04
3.01.01.07.01.16|(-) Demais Impostos, Taxas e Contribuições, exceto IR e CSLL|01012015||101|A|3.01.01.07.01|6|04
3.01.01.07.01.17|(-) Arrendamento Mercantil|01012015||102|A|3.01.01.07.01|6|04
3.01.01.07.01.18|(-) Aluguéis|01012015||103|A|3.01.01.07.01|6|04
3.01.01.07.01.19|(-) Despesas com Veículos e de Conservação de Bens e Instalações|01012015||104|A|3.01.01.07.01|6|04
3.01.01.07.01.20|(-) Propaganda, Publicidade e Patrocínio|01012015||105|A|3.01.01.07.01|6|04
3.01.01.07.01.21|(-) Propaganda, Publicidade e Patrocínio de Assoc. Desportivas que Mantenha Equipe de Futebol Profissional|01012015||106|A|3.01.01.07.01|6|04
3.01.01.07.01.22|(-) Multas|01012015||107|A|3.01.01.07.01|6|04
3.01.01.07.01.23|(-) Encargos de Depreciação|01012015||108|A|3.01.01.07.01|6|04
3.01.01.07.01.24|(-) Encargos de Amortização|01012015||109|A|3.01.01.07.01|6|04
3.01.01.07.01.25|(-) Perdas em Operações de Crédito|01012015||110|A|3.01.01.07.01|6|04
3.01.01.07.01.26|(-) Provisões para Férias|01012015||111|A|3.01.01.07.01|6|04
3.01.01.07.01.27|(-) Provisões para 13º Salário de Empregados|01012015||112|A|3.01.01.07.01|6|04
3.01.01.07.01.28|(-) Provisão para Perda de Estoque|01012015||113|A|3.01.01.07.01|6|04
3.01.01.07.01.29|(-) Demais Provisões|01012015||114|A|3.01.01.07.01|6|04
3.01.01.07.01.30|(-) Gratificações a Administradores|01012015||115|A|3.01.01.07.01|6|04
3.01.01.07.01.31|(-) Royalties e Assistência Técnica - no PAÍS|01012015||116|A|3.01.01.07.01|6|04
3.01.01.07.01.32|(-) Royalties e Assistência Técnica - no EXTERIOR|01012015||117|A|3.01.01.07.01|6|04
3.01.01.07.01.33|(-) Assistência Médica, Odontológica e Farmacêutica a Empregados|01012015||118|A|3.01.01.07.01|6|04
3.01.01.07.01.34|(-) Pesquisas Científicas e Tecnológicas|01012015||119|A|3.01.01.07.01|6|04
3.01.01.07.01.35|(-) Bens de Pequeno Valor Unitário ou de Vida Útil de até um Ano Deduzidos como Despesa|01012015||120|A|3.01.01.07.01|6|04
3.01.01.07.01.36|(-) Despesas com Energia Elétrica|01012015||121|A|3.01.01.07.01|6|04
3.01.01.07.01.37|(-) Despesas com Água e Esgoto|01012015||122|A|3.01.01.07.01|6|04
3.01.01.07.01.38|(-) Despesas com Telefone e Internet|01012015||123|A|3.01.01.07.01|6|04
3.01.01.07.01.39|(-) Despesas com Correios e Malotes|01012015||124|A|3.01.01.07.01|6|04
3.01.01.07.01.40|(-) Despesas com Seguros|01012015||125|A|3.01.01.07.01|6|04
3.01.01.07.01.41|(-) Benefícios Previdenciários a Empregados|01012015||125|A|3.01.01.07.01|6|04
3.01.01.07.01.42|(-) Fundo de Aposentadora Individual - FAPI|01012015||125|A|3.01.01.07.01|6|04
3.01.01.07.01.43|(-) Planos de Poupança e Investimento - PAIT|01012015||125|A|3.01.01.07.01|6|04
3.01.01.09|OUTRAS DESPESAS OPERACIONAIS|01012015||126|S|3.01.01|4|04
3.01.01.09.01|OUTRAS DESPESAS OPERACIONAIS DAS ATIVIDADES EM GERAL|01012015||127|S|3.01.01.09|5|04
3.01.01.09.01.01|(-) Variações Cambiais Passivas|01012015||128|A|3.01.01.09.01|6|04
3.01.01.09.01.02|(-) Perdas Incorridas no Mercado de Renda Variável, exceto Day-Trade|01012015||129|A|3.01.01.09.01|6|04
3.01.01.09.01.03|(-) Perdas em Operações Day-Trade|01012015||130|A|3.01.01.09.01|6|04
3.01.01.09.01.04|(-) Despesas de Juros sobre o Capital Próprio|01012015||131|A|3.01.01.09.01|6|04
3.01.01.09.01.05|(-) Despesas de Remuneração de Debêntures|01012015||132|A|3.01.01.09.01|6|04
3.01.01.09.01.06|(-) Juros com Empréstimos de Pessoas Vinculadas ou Situadas em País com Tributação favorecida|01012015||133|A|3.01.01.09.01|6|04
3.01.01.09.01.07|(-) Despesas Financeiras Relativas à Arrendamento Mercantil Financeiro|01012015||134|A|3.01.01.09.01|6|04
3.01.01.09.01.08|(-) Outras Despesas Financeiras|01012015||135|A|3.01.01.09.01|6|04
3.01.01.09.01.09|(-) Resultados Negativos em Participações Societárias Avaliadas pelo Método de Equivalência Patrimonial|01012015||136|A|3.01.01.09.01|6|04
3.01.01.09.01.10|(-) Resultados Negativos em SCP Avaliadas pelo Método de Equivalência Patrimonial|01012015||137|A|3.01.01.09.01|6|04
3.01.01.09.01.11|(-) Perdas em Operações Realizadas no Exterior|01012015||138|A|3.01.01.09.01|6|04
3.01.01.09.01.12|(-) Perdas Estimadas Decorrentes de Teste de Recuperabilidade (Impairment)|01012015||139|A|3.01.01.09.01|6|04
3.01.01.09.01.13|(-) Despesas de Reclassificação de Ajustes de Avaliação Patrimonial|01012015||140|A|3.01.01.09.01|6|04
3.01.01.09.01.14|(-) Despesas de Reclassificação de Ajustes de Avaliação Patrimonial -Reflexo|01012015||141|A|3.01.01.09.01|6|04
3.01.01.09.01.15|(-) Despesas Financeiras Decorrentes dos Ajustes ao Valor Presente|01012015||142|A|3.01.01.09.01|6|04
3.01.01.09.01.16|(-) Encargos de Depreciação de Bens Objeto de Leasing Financeiro|01012015||143|A|3.01.01.09.01|6|04
3.01.01.09.01.17|(-) Encargos de Amortização de Mais - Valia|01012015||144|A|3.01.01.09.01|6|04
3.01.01.09.01.18|(-) Aluguéis de Bens Imóveis- Locador  Parte Relacionada|01012015||145|A|3.01.01.09.01|6|04
3.01.01.09.01.19|(-) Aluguéis de Bens Imóveis Locador  Parte Não Relacionada|01012015||146|A|3.01.01.09.01|6|04
3.01.01.09.01.20|(-) Despesas com Empréstimos de Valores Mobiliários|01012015||147|A|3.01.01.09.01|6|04
3.01.01.09.01.21|(-) Despesas com Corretagem e Emolumentos|01012015||148|A|3.01.01.09.01|6|04
3.01.01.09.01.22|(-) Despesas  com Deságio na Cessão de Títulos|01012015||149|A|3.01.01.09.01|6|04
3.01.01.09.01.23|(-) Despesas Incorridas em Operações de Mútuo  Parte Relacionada|01012015||150|A|3.01.01.09.01|6|04
3.01.01.09.01.24|(-) Despesas Incorridas em Operações de Mútuo  Parte Não Relacionada|01012015||151|A|3.01.01.09.01|6|04
3.01.01.09.01.25|(-) Despesas Incorridas  em Outros Passivos Financeiros Mensurados Pelo Custo Amortizado|01012015||152|A|3.01.01.09.01|6|04
3.01.01.09.01.26|(-) Perda de Ajuste a Valor Justo - Instrumentos Financeiros  para Negociação - Não Hedge - Valor Justo pelo Resultado|01012015||153|A|3.01.01.09.01|6|04
3.01.01.09.01.27|(-) Perda de Ajuste a Valor Justo - Instrumentos Financeiros  Disponíveis para Venda - Reclassificação de Ajustes de Avaliação Patrimonial|01012015||154|A|3.01.01.09.01|6|04
3.01.01.09.01.28|(-) Perda de Ajuste a Valor Justo - Instrumentos Financeiros  de Hedge  de Valor Justo|01012015||155|A|3.01.01.09.01|6|04
3.01.01.09.01.29|(-) Perda de Ajuste a Valor Justo - Instrumentos Financeiros  de Hedge -  Reclassificação de Ajustes de Avaliação Patrimonial|01012015||156|A|3.01.01.09.01|6|04
3.01.01.09.01.30|(-) Perda de Ajuste a Valor Justo - Item Objeto de Hedge de Valor Justo|01012015||157|A|3.01.01.09.01|6|04
3.01.01.09.01.31|(-) Perda de Ajuste a Valor Justo - Propriedade para Investimento|01012015||158|A|3.01.01.09.01|6|04
3.01.01.09.01.32|(-) Perda de Ajuste a Valor Justo - Ativo Biológico Consumível|01012015||159|A|3.01.01.09.01|6|04
3.01.01.09.01.33|(-) Perda de Ajuste a Valor Justo - Ativo Biológico de Produção|01012015||160|A|3.01.01.09.01|6|04
3.01.01.09.01.34|(-) Perda de Ajuste a Valor Justo - Ativos Não Circulantes Mantidos para Venda|01012015||161|A|3.01.01.09.01|6|04
3.01.01.09.01.35|(-) Perda de Ajuste a Valor Justo - Subscrição de Capital com demais Bens|01012015||162|A|3.01.01.09.01|6|04
3.01.01.09.01.36|(-) Perda de Ajuste a Valor Justo - Subscrição de Capital com Participação Societária|01012015||163|A|3.01.01.09.01|6|04
3.01.01.09.01.37|(-) Perda de Ajuste a Valor Justo - Aquisição de Participação Societária em Estágios|01012015||164|A|3.01.01.09.01|6|04
3.01.01.09.01.38|(-) Perda de Ajuste a Valor Justo - Decorrente de Permuta de Ativos ou Passivos|01012015||165|A|3.01.01.09.01|6|04
3.01.01.09.01.39|(-) Perda de Ajuste a Valor Justo - Outras Operações|01012015||166|A|3.01.01.09.01|6|04
3.01.01.09.01.99|(-) Outras Despesas Operacionais|01012015||167|A|3.01.01.09.01|6|04
3.01.01.11|OUTRAS RECEITAS, OUTRAS DESPESAS E RESULTADO DE OPERAÇÕES DESCONTINUADAS|01012015||168|S|3.01.01|4|04
3.01.01.11.01|OUTRAS RECEITAS, OUTRAS DESPESAS E RESULTADO DE OPERAÇÕES DESCONTINUADAS DAS ATIVIDADES EM GERAL|01012015||169|S|3.01.01.11|5|04
3.01.01.11.01.01|Receitas na Alienação de Participações Integrantes do Ativo Circulante ou do Ativo Realizável a Longo Prazo|01012015||170|A|3.01.01.11.01|6|04
3.01.01.11.01.02|Receitas de Alienações de Bens e Direitos do Ativo Não Circulante Investimentos, Imobilizado e Intangível|01012015||171|A|3.01.01.11.01|6|04
3.01.01.11.01.03|Ganhos de Capital por Variação Percentual em Participação Societária Avaliada pelo Patrimônio Líquido|01012015||172|A|3.01.01.11.01|6|04
3.01.01.11.01.04|(-) Valor Contábil de Participações Integrantes do Ativo Circulante ou do Ativo Realizável a Longo Prazo Alienadas|01012015||173|A|3.01.01.11.01|6|04
3.01.01.11.01.05|(-) Valor Contábil dos Bens e Direitos do Ativo Não Circulante Investimentos, Intangível e Imobilizado Alienados|01012015||174|A|3.01.01.11.01|6|04
3.01.01.11.01.06|(-) Perdas de Capital por Variação Percentual em Participação Societária Avaliada pelo Patrimônio Líquido|01012015||175|A|3.01.01.11.01|6|04
3.01.01.11.01.07|Receitas de Operações Descontinuadas|01012015||176|A|3.01.01.11.01|6|04
3.01.01.11.01.08|(-) Despesas de Operações Descontinuadas|01012015||177|A|3.01.01.11.01|6|04
3.01.05|PARTICIPAÇÕES|01012015||178|S|3.01|3|04
3.01.05.01|PARTICIPAÇÕES NOS LUCROS|01012015||179|S|3.01.05|4|04
3.01.05.01.01|PARTICIPAÇÕES DE EMPREGADOS|01012015||180|S|3.01.05.01|5|04
3.01.05.01.01.01|(-) Participações de Empregados|01012015||181|A|3.01.05.01.01|6|04
3.01.05.01.01.02|(-) Contribuições para Assistência ou Previdência de Empregados|01012015||182|A|3.01.05.01.01|6|04
3.01.05.01.01.98|(-) Outras Participações de Empregados|01012015||183|A|3.01.05.01.01|6|04
3.01.05.01.03|OUTRAS PARTICIPAÇÕES|01012015||184|S|3.01.05.01|5|04
3.01.05.01.03.01|(-) Participações de Administradores e Partes Beneficiárias|01012015||185|A|3.01.05.01.03|6|04
3.01.05.01.03.02|(-) Participações de Debêntures|01012015||186|A|3.01.05.01.03|6|04
3.01.05.01.03.98|(-) Outras Participações|01012015||187|A|3.01.05.01.03|6|04
3.02|PROVISÃO PARA CSLL E IRPJ|01012015||188|S|3|2|04
3.02.01|PROVISÃO PARA CSLL E IRPJ|01012015||189|S|3.02|3|04
3.02.01.01|PROVISÃO PARA CSLL E IRPJ|01012015||190|S|3.02.01|4|04
3.02.01.01.01|PROVISÃO PARA CSLL E IRPJ|01012015||191|S|3.02.01.01|5|04
3.02.01.01.01.01|(-) Provisão para Contribuição Social sobre o Lucro Líquido (Atividade Geral)|01012015||192|A|3.02.01.01.01|6|04
3.02.01.01.01.02|(-) Provisão para Imposto de Renda - Pessoa Jurídica (Atividade Geral e Rural)|01012015||193|A|3.02.01.01.01|6|04
3.11|RESULTADO LÍQUIDO DO PERÍODO ANTES DO IRPJ E DA CSLL - ATIVIDADE RURAL|01012015||194|S|3|2|04
3.11.01|RESULTADO OPERACIONAL DA ATIVIDADE RURAL|01012015||195|S|3.11|3|04
3.11.01.01|RECEITA OPERACIONAL LÍQUIDA DA ATIVIDADE RURAL|01012015||196|S|3.11.01|4|04
3.11.01.01.01|RECEITA BRUTA DA ATIVIDADE RURAL|01012015||197|S|3.11.01.01|5|04
3.11.01.01.01.01|Receita da Atividade Rural - Exportação Direta|01012015||198|A|3.11.01.01.01|6|04
3.11.01.01.01.02|Receita da Atvidade Rural - Venda a Comercial Exportadora com Fim Específico de Exportação|01012015||199|A|3.11.01.01.01|6|04
3.11.01.01.01.03|Receita da Atividade Rural - Mercado Interno|01012015||200|A|3.11.01.01.01|6|04
3.11.01.01.02|DEDUÇÕES DA RECEITA BRUTA|01012015||201|S|3.11.01.01|5|04
3.11.01.01.02.01|(-) Vendas Canceladas e Devoluções de Vendas|01012015||202|A|3.11.01.01.02|6|04
3.11.01.01.02.02|(-) Descontos Incondicionais e Abatimentos|01012015||203|A|3.11.01.01.02|6|04
3.11.01.01.02.03|(-) ICMS|01012015||204|A|3.11.01.01.02|6|04
3.11.01.01.02.04|(-) Cofins Sobre Receita Bruta|01012015||205|A|3.11.01.01.02|6|04
3.11.01.01.02.05|(-) PIS/Pasep Sobre Receita Bruta|01012015||206|A|3.11.01.01.02|6|04
3.11.01.01.02.06|(-) ISS|01012015||207|A|3.11.01.01.02|6|04
3.11.01.01.02.09|(-) Demais Impostos e Contribuições Incidentes sobre Vendas e Serviços|01012015||208|A|3.11.01.01.02|6|04
3.11.01.01.02.10|(-) Ajuste a Valor Presente sobre Receita Bruta|01012015||209|A|3.11.01.01.02|6|04
3.11.01.03|CUSTO DOS BENS E PRODUTOS|01012015||210|S|3.11.01|4|04
3.11.01.03.01|CUSTO DOS BENS E PRODUTOS VENDIDOS DA ATIVIDADE RURAL|01012015||211|S|3.11.01.03|5|04
3.11.01.03.01.01|(-) Custo dos Bens e Produtos Vendidos da Atividade Rural|01012015||212|A|3.11.01.03.01|6|04
3.11.01.05|OUTRAS RECEITAS OPERACIONAIS|01012015||213|S|3.11.01|4|04
3.11.01.05.01|OUTRAS RECEITAS OPERACIONAIS DA ATIVIDADE RURAL|01012015||214|S|3.11.01.05|5|04
3.11.01.05.01.01|Variações Cambiais Ativas|01012015||215|A|3.11.01.05.01|6|04
3.11.01.05.01.02|Ganhos Auferidos no Mercado de Renda Variável, exceto Day-Trade|01012015||216|A|3.11.01.05.01|6|04
3.11.01.05.01.03|Ganhos em Operações Day-Trade|01012015||217|A|3.11.01.05.01|6|04
3.11.01.05.01.04|Receitas de Juros sobre o Capital Próprio|01012015||218|A|3.11.01.05.01|6|04
3.11.01.05.01.05|Outras Receitas Financeiras|01012015||219|A|3.11.01.05.01|6|04
3.11.01.05.01.06|Resultados Positivos em Participações Societárias Avaliadas pelo Método de Equivalência Patrimonial|01012015||220|A|3.11.01.05.01|6|04
3.11.01.05.01.07|Resultados Positivos em SCP Avaliadas pelo Método de Equivalência Patrimonial|01012015||221|A|3.11.01.05.01|6|04
3.11.01.05.01.08|Rendimentos e Ganhos de Capital Auferidos no Exterior|01012015||222|A|3.11.01.05.01|6|04
3.11.01.05.01.09|Reversão das Perdas Estimadas Decorrentes de Teste de Recuperabilidade (Impairment)|01012015||223|A|3.11.01.05.01|6|04
3.11.01.05.01.10|Reversão dos Saldos das Provisões|01012015||224|A|3.11.01.05.01|6|04
3.11.01.05.01.11|Prêmios Recebidos na Emissão de Debêntures|01012015||225|A|3.11.01.05.01|6|04
